@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
47,4,1348,743,0.644668,0.921569,0.033692,0.921569,0.966308,0.065007,0.651261,1.415054,0
47,4,1347,744,0.644189,0.921569,0.033716,0.921569,0.966284,0.065052,0.650794,1.416069,0
47,4,1346,745,0.643711,0.921569,0.03374,0.921569,0.96626,0.065097,0.650327,1.417085,0
47,4,1345,746,0.643233,0.921569,0.033764,0.921569,0.966236,0.065142,0.64986,1.418103,0
47,4,1344,747,0.642755,0.921569,0.033789,0.921569,0.966211,0.065187,0.649393,1.419123,0
47,4,1343,748,0.642276,0.921569,0.033813,0.921569,0.966187,0.065232,0.648926,1.420144,0
47,4,1342,749,0.641798,0.921569,0.033837,0.921569,0.966163,0.065278,0.648459,1.421166,0
47,4,1341,750,0.64132,0.921569,0.033862,0.921569,0.966138,0.065323,0.647993,1.42219,0
47,4,1340,751,0.640842,0.921569,0.033886,0.921569,0.966114,0.065369,0.647526,1.423216,0
47,4,1339,752,0.640363,0.921569,0.033911,0.921569,0.966089,0.065414,0.647059,1.424242,0
47,4,1338,753,0.639885,0.921569,0.033935,0.921569,0.966065,0.06546,0.646592,1.425271,0
47,4,1337,754,0.639407,0.921569,0.03396,0.921569,0.96604,0.065505,0.646125,1.426301,0
47,4,1336,755,0.638929,0.921569,0.033984,0.921569,0.966016,0.065551,0.645658,1.427332,0
47,4,1335,756,0.638451,0.921569,0.034009,0.921569,0.965991,0.065597,0.645191,1.428365,0
47,4,1334,757,0.637972,0.921569,0.034033,0.921569,0.965967,0.065642,0.644725,1.429399,0
47,4,1333,758,0.637494,0.921569,0.034058,0.921569,0.965942,0.065688,0.644258,1.430435,0
47,4,1332,759,0.637016,0.921569,0.034083,0.921569,0.965917,0.065734,0.643791,1.431472,0
47,4,1331,760,0.636538,0.921569,0.034107,0.921569,0.965893,0.06578,0.643324,1.432511,0
47,4,1330,761,0.636059,0.921569,0.034132,0.921569,0.965868,0.065826,0.642857,1.433551,0
47,4,1329,762,0.635581,0.921569,0.034157,0.921569,0.965843,0.065872,0.64239,1.434593,0
47,4,1328,763,0.635103,0.921569,0.034182,0.921569,0.965818,0.065919,0.641923,1.435636,0
47,4,1327,764,0.634625,0.921569,0.034207,0.921569,0.965793,0.065965,0.641457,1.436681,0
47,4,1326,765,0.634146,0.921569,0.034232,0.921569,0.965768,0.066011,0.64099,1.437728,0
47,4,1325,766,0.633668,0.921569,0.034257,0.921569,0.965743,0.066058,0.640523,1.438776,0
47,4,1324,767,0.63319,0.921569,0.034282,0.921569,0.965718,0.066104,0.640056,1.439825,0
47,4,1323,768,0.632712,0.921569,0.034307,0.921569,0.965693,0.066151,0.639589,1.440876,0
47,4,1322,769,0.632233,0.921569,0.034332,0.921569,0.965668,0.066197,0.639122,1.441928,0
47,4,1321,770,0.631755,0.921569,0.034357,0.921569,0.965643,0.066244,0.638655,1.442982,0
47,4,1320,771,0.631277,0.921569,0.034382,0.921569,0.965618,0.066291,0.638189,1.444038,0
47,4,1319,772,0.630799,0.921569,0.034407,0.921569,0.965593,0.066337,0.637722,1.445095,0
47,4,1318,773,0.63032,0.921569,0.034432,0.921569,0.965568,0.066384,0.637255,1.446154,0
47,4,1317,774,0.629842,0.921569,0.034457,0.921569,0.965543,0.066431,0.636788,1.447214,0
47,4,1316,775,0.629364,0.921569,0.034483,0.921569,0.965517,0.066478,0.636321,1.448276,0
47,4,1315,776,0.628886,0.921569,0.034508,0.921569,0.965492,0.066525,0.635854,1.449339,0
47,4,1314,777,0.628407,0.921569,0.034533,0.921569,0.965467,0.066572,0.635387,1.450404,0
47,4,1313,778,0.627929,0.921569,0.034559,0.921569,0.965441,0.066619,0.634921,1.451471,0
47,4,1312,779,0.627451,0.921569,0.034584,0.921569,0.965416,0.066667,0.634454,1.452539,0
47,4,1311,780,0.626973,0.921569,0.03461,0.921569,0.96539,0.066714,0.633987,1.453608,0
47,4,1310,781,0.626495,0.921569,0.034635,0.921569,0.965365,0.066761,0.63352,1.454679,0
47,4,1309,782,0.626016,0.921569,0.034661,0.921569,0.965339,0.066809,0.633053,1.455752,0
47,4,1308,783,0.625538,0.921569,0.034686,0.921569,0.965314,0.066856,0.632586,1.456827,0
47,4,1307,784,0.62506,0.921569,0.034712,0.921569,0.965288,0.066904,0.63212,1.457903,0
47,4,1306,785,0.624582,0.921569,0.034738,0.921569,0.965262,0.066952,0.631653,1.45898,0
47,4,1305,786,0.624103,0.921569,0.034763,0.921569,0.965237,0.066999,0.631186,1.460059,0
47,4,1304,787,0.623625,0.921569,0.034789,0.921569,0.965211,0.067047,0.630719,1.46114,0
47,4,1303,788,0.623147,0.921569,0.034815,0.921569,0.965185,0.067095,0.630252,1.462222,0
47,4,1302,789,0.622669,0.921569,0.034841,0.921569,0.965159,0.067143,0.629785,1.463306,0
47,4,1301,790,0.62219,0.921569,0.034866,0.921569,0.965134,0.067191,0.629318,1.464392,0
47,4,1300,791,0.621712,0.921569,0.034892,0.921569,0.965108,0.067239,0.628852,1.465479,0
47,4,1299,792,0.621234,0.921569,0.034918,0.921569,0.965082,0.067287,0.628385,1.466568,0
47,4,1298,793,0.620756,0.921569,0.034944,0.921569,0.965056,0.067335,0.627918,1.467658,0
47,4,1297,794,0.620277,0.921569,0.03497,0.921569,0.96503,0.067384,0.627451,1.46875,0
47,4,1296,795,0.619799,0.921569,0.034996,0.921569,0.965004,0.067432,0.626984,1.469844,0
47,4,1295,796,0.619321,0.921569,0.035022,0.921569,0.964978,0.06748,0.626517,1.470939,0
47,4,1294,797,0.618843,0.921569,0.035048,0.921569,0.964952,0.067529,0.62605,1.472036,0
47,4,1293,798,0.618364,0.921569,0.035075,0.921569,0.964925,0.067577,0.625584,1.473134,0
47,4,1292,799,0.617886,0.921569,0.035101,0.921569,0.964899,0.067626,0.625117,1.474235,0
47,4,1291,800,0.617408,0.921569,0.035127,0.921569,0.964873,0.067675,0.62465,1.475336,0
47,4,1290,801,0.61693,0.921569,0.035153,0.921569,0.964847,0.067723,0.624183,1.47644,0
47,4,1289,802,0.616451,0.921569,0.03518,0.921569,0.96482,0.067772,0.623716,1.477545,0
47,4,1288,803,0.615973,0.921569,0.035206,0.921569,0.964794,0.067821,0.623249,1.478652,0
47,4,1287,804,0.615495,0.921569,0.035232,0.921569,0.964768,0.06787,0.622782,1.47976,0
47,4,1286,805,0.615017,0.921569,0.035259,0.921569,0.964741,0.067919,0.622316,1.48087,0
47,4,1285,806,0.614538,0.921569,0.035285,0.921569,0.964715,0.067968,0.621849,1.481982,0
47,4,1284,807,0.61406,0.921569,0.035312,0.921569,0.964688,0.068017,0.621382,1.483095,0
47,4,1283,808,0.613582,0.921569,0.035338,0.921569,0.964662,0.068067,0.620915,1.484211,0
47,4,1282,809,0.613104,0.921569,0.035365,0.921569,0.964635,0.068116,0.620448,1.485327,0
47,4,1281,810,0.612626,0.921569,0.035392,0.921569,0.964608,0.068165,0.619981,1.486446,0
47,4,1280,811,0.612147,0.921569,0.035418,0.921569,0.964582,0.068215,0.619514,1.487566,0
47,4,1279,812,0.611669,0.921569,0.035445,0.921569,0.964555,0.068264,0.619048,1.488688,0
47,4,1278,813,0.611191,0.921569,0.035472,0.921569,0.964528,0.068314,0.618581,1.489811,0
47,4,1277,814,0.610713,0.921569,0.035498,0.921569,0.964502,0.068364,0.618114,1.490937,0
47,4,1276,815,0.610234,0.921569,0.035525,0.921569,0.964475,0.068413,0.617647,1.492063,0
47,4,1275,816,0.609756,0.921569,0.035552,0.921569,0.964448,0.068463,0.61718,1.493192,0
47,4,1274,817,0.609278,0.921569,0.035579,0.921569,0.964421,0.068513,0.616713,1.494322,0
47,4,1273,818,0.6088,0.921569,0.035606,0.921569,0.964394,0.068563,0.616246,1.495455,0
47,4,1272,819,0.608321,0.921569,0.035633,0.921569,0.964367,0.068613,0.61578,1.496588,0
47,4,1271,820,0.607843,0.921569,0.03566,0.921569,0.96434,0.068663,0.615313,1.497724,0
47,4,1270,821,0.607365,0.921569,0.035687,0.921569,0.964313,0.068713,0.614846,1.498861,0
47,4,1269,822,0.606887,0.921569,0.035714,0.921569,0.964286,0.068764,0.614379,1.5,0
47,4,1268,823,0.606408,0.921569,0.035741,0.921569,0.964259,0.068814,0.613912,1.501141,0
47,4,1267,824,0.60593,0.921569,0.035769,0.921569,0.964231,0.068864,0.613445,1.502283,0
47,4,1266,825,0.605452,0.921569,0.035796,0.921569,0.964204,0.068915,0.612979,1.503427,0
47,4,1265,826,0.604974,0.921569,0.035823,0.921569,0.964177,0.068966,0.612512,1.504573,0
47,4,1264,827,0.604495,0.921569,0.03585,0.921569,0.96415,0.069016,0.612045,1.505721,0
47,4,1263,828,0.604017,0.921569,0.035878,0.921569,0.964122,0.069067,0.611578,1.50687,0
47,4,1262,829,0.603539,0.921569,0.035905,0.921569,0.964095,0.069118,0.611111,1.508021,0
47,4,1261,830,0.603061,0.921569,0.035933,0.921569,0.964067,0.069169,0.610644,1.509174,0
47,4,1260,831,0.602582,0.921569,0.03596,0.921569,0.96404,0.069219,0.610177,1.510329,0
47,4,1259,832,0.602104,0.921569,0.035988,0.921569,0.964012,0.06927,0.609711,1.511485,0
47,4,1258,833,0.601626,0.921569,0.036015,0.921569,0.963985,0.069322,0.609244,1.512644,0
47,4,1257,834,0.601148,0.921569,0.036043,0.921569,0.963957,0.069373,0.608777,1.513804,0
47,4,1256,835,0.60067,0.921569,0.036071,0.921569,0.963929,0.069424,0.60831,1.514965,0
47,4,1255,836,0.600191,0.921569,0.036098,0.921569,0.963902,0.069475,0.607843,1.516129,0
46,5,1255,836,0.600191,0.901961,0.035357,0.901961,0.964643,0.068047,0.607376,1.485012,0
46,5,1254,837,0.599713,0.901961,0.035385,0.901961,0.964615,0.068098,0.606909,1.486154,0
46,5,1253,838,0.599235,0.901961,0.035412,0.901961,0.964588,0.068148,0.606443,1.487298,0
46,5,1252,839,0.598757,0.901961,0.035439,0.901961,0.964561,0.068199,0.605976,1.488444,0
46,5,1251,840,0.598278,0.901961,0.035466,0.901961,0.964534,0.068249,0.605509,1.489591,0
46,5,1250,841,0.5978,0.901961,0.035494,0.901961,0.964506,0.0683,0.605042,1.490741,0
46,5,1249,842,0.597322,0.901961,0.035521,0.901961,0.964479,0.068351,0.604575,1.491892,0
46,5,1248,843,0.596844,0.901961,0.035549,0.901961,0.964451,0.068401,0.604108,1.493045,0
46,5,1247,844,0.596365,0.901961,0.035576,0.901961,0.964424,0.068452,0.603641,1.4942,0
46,5,1246,845,0.595887,0.901961,0.035604,0.901961,0.964396,0.068503,0.603175,1.495356,0
46,5,1245,846,0.595409,0.901961,0.035631,0.901961,0.964369,0.068554,0.602708,1.496514,0
46,5,1244,847,0.594931,0.901961,0.035659,0.901961,0.964341,0.068606,0.602241,1.497674,0
46,5,1243,848,0.594452,0.901961,0.035687,0.901961,0.964313,0.068657,0.601774,1.498836,0
46,5,1242,849,0.593974,0.901961,0.035714,0.901961,0.964286,0.068708,0.601307,1.5,0
46,5,1241,850,0.593496,0.901961,0.035742,0.901961,0.964258,0.068759,0.60084,1.501166,0
46,5,1240,851,0.593018,0.901961,0.03577,0.901961,0.96423,0.068811,0.600373,1.502333,0
46,5,1239,852,0.592539,0.901961,0.035798,0.901961,0.964202,0.068862,0.599907,1.503502,0
46,5,1238,853,0.592061,0.901961,0.035826,0.901961,0.964174,0.068914,0.59944,1.504673,0
46,5,1237,854,0.591583,0.901961,0.035853,0.901961,0.964147,0.068966,0.598973,1.505846,0
46,5,1236,855,0.591105,0.901961,0.035881,0.901961,0.964119,0.069017,0.598506,1.50702,0
46,5,1235,856,0.590626,0.901961,0.035909,0.901961,0.964091,0.069069,0.598039,1.508197,0
46,5,1234,857,0.590148,0.901961,0.035937,0.901961,0.964063,0.069121,0.597572,1.509375,0
46,5,1233,858,0.58967,0.901961,0.035966,0.901961,0.964034,0.069173,0.597106,1.510555,0
46,5,1232,859,0.589192,0.901961,0.035994,0.901961,0.964006,0.069225,0.596639,1.511737,0
46,5,1231,860,0.588714,0.901961,0.036022,0.901961,0.963978,0.069277,0.596172,1.512921,0
46,5,1230,861,0.588235,0.901961,0.03605,0.901961,0.96395,0.069329,0.595705,1.514107,0
46,5,1229,862,0.587757,0.901961,0.036078,0.901961,0.963922,0.069382,0.595238,1.515294,0
46,5,1228,863,0.587279,0.901961,0.036107,0.901961,0.963893,0.069434,0.594771,1.516484,0
46,5,1227,864,0.586801,0.901961,0.036135,0.901961,0.963865,0.069486,0.594304,1.517675,0
46,5,1226,865,0.586322,0.901961,0.036164,0.901961,0.963836,0.069539,0.593838,1.518868,0
46,5,1225,866,0.585844,0.901961,0.036192,0.901961,0.963808,0.069592,0.593371,1.520063,0
46,5,1224,867,0.585366,0.901961,0.03622,0.901961,0.96378,0.069644,0.592904,1.52126,0
46,5,1223,868,0.584888,0.901961,0.036249,0.901961,0.963751,0.069697,0.592437,1.522459,0
46,5,1222,869,0.584409,0.901961,0.036278,0.901961,0.963722,0.06975,0.59197,1.523659,0
46,5,1221,870,0.583931,0.901961,0.036306,0.901961,0.963694,0.069803,0.591503,1.524862,0
46,5,1220,871,0.583453,0.901961,0.036335,0.901961,0.963665,0.069856,0.591036,1.526066,0
46,5,1219,872,0.582975,0.901961,0.036364,0.901961,0.963636,0.069909,0.59057,1.527273,0
46,5,1218,873,0.582496,0.901961,0.036392,0.901961,0.963608,0.069962,0.590103,1.528481,0
46,5,1217,874,0.582018,0.901961,0.036421,0.901961,0.963579,0.070015,0.589636,1.529691,0
46,5,1216,875,0.58154,0.901961,0.03645,0.901961,0.96355,0.070069,0.589169,1.530903,0
46,5,1215,876,0.581062,0.901961,0.036479,0.901961,0.963521,0.070122,0.588702,1.532117,0
46,5,1214,877,0.580583,0.901961,0.036508,0.901961,0.963492,0.070175,0.588235,1.533333,0
46,5,1213,878,0.580105,0.901961,0.036537,0.901961,0.963463,0.070229,0.587768,1.534551,0
46,5,1212,879,0.579627,0.901961,0.036566,0.901961,0.963434,0.070283,0.587302,1.535771,0
46,5,1211,880,0.579149,0.901961,0.036595,0.901961,0.963405,0.070336,0.586835,1.536993,0
46,5,1210,881,0.57867,0.901961,0.036624,0.901961,0.963376,0.07039,0.586368,1.538217,0
46,5,1209,882,0.578192,0.901961,0.036653,0.901961,0.963347,0.070444,0.585901,1.539442,0
46,5,1208,883,0.577714,0.901961,0.036683,0.901961,0.963317,0.070498,0.585434,1.54067,0
46,5,1207,884,0.577236,0.901961,0.036712,0.901961,0.963288,0.070552,0.584967,1.541899,0
46,5,1206,885,0.576758,0.901961,0.036741,0.901961,0.963259,0.070606,0.5845,1.543131,0
46,5,1205,886,0.576279,0.901961,0.036771,0.901961,0.963229,0.070661,0.584034,1.544365,0
46,5,1204,887,0.575801,0.901961,0.0368,0.901961,0.9632,0.070715,0.583567,1.5456,0
46,5,1203,888,0.575323,0.901961,0.036829,0.901961,0.963171,0.070769,0.5831,1.546837,0
46,5,1202,889,0.574845,0.901961,0.036859,0.901961,0.963141,0.070824,0.582633,1.548077,0
46,5,1201,890,0.574366,0.901961,0.036889,0.901961,0.963111,0.070878,0.582166,1.549318,0
46,5,1200,891,0.573888,0.901961,0.036918,0.901961,0.963082,0.070933,0.581699,1.550562,0
46,5,1199,892,0.57341,0.901961,0.036948,0.901961,0.963052,0.070988,0.581232,1.551807,0
46,5,1198,893,0.572932,0.901961,0.036977,0.901961,0.963023,0.071042,0.580766,1.553055,0
46,5,1197,894,0.572453,0.901961,0.037007,0.901961,0.962993,0.071097,0.580299,1.554304,0
46,5,1196,895,0.571975,0.901961,0.037037,0.901961,0.962963,0.071152,0.579832,1.555556,0
46,5,1195,896,0.571497,0.901961,0.037067,0.901961,0.962933,0.071207,0.579365,1.556809,0
46,5,1194,897,0.571019,0.901961,0.037097,0.901961,0.962903,0.071263,0.578898,1.558065,0
46,5,1193,898,0.57054,0.901961,0.037127,0.901961,0.962873,0.071318,0.578431,1.559322,0
46,5,1192,899,0.570062,0.901961,0.037157,0.901961,0.962843,0.071373,0.577965,1.560582,0
46,5,1191,900,0.569584,0.901961,0.037187,0.901961,0.962813,0.071429,0.577498,1.561843,0
46,5,1190,901,0.569106,0.901961,0.037217,0.901961,0.962783,0.071484,0.577031,1.563107,0
46,5,1189,902,0.568627,0.901961,0.037247,0.901961,0.962753,0.07154,0.576564,1.564372,0
46,5,1188,903,0.568149,0.901961,0.037277,0.901961,0.962723,0.071595,0.576097,1.56564,0
46,5,1187,904,0.567671,0.901961,0.037307,0.901961,0.962693,0.071651,0.57563,1.56691,0
46,5,1186,905,0.567193,0.901961,0.037338,0.901961,0.962662,0.071707,0.575163,1.568182,0
46,5,1185,906,0.566714,0.901961,0.037368,0.901961,0.962632,0.071763,0.574697,1.569456,0
46,5,1184,907,0.566236,0.901961,0.037398,0.901961,0.962602,0.071819,0.57423,1.570732,0
46,5,1183,908,0.565758,0.901961,0.037429,0.901961,0.962571,0.071875,0.573763,1.57201,0
46,5,1182,909,0.56528,0.901961,0.037459,0.901961,0.962541,0.071931,0.573296,1.57329,0
46,5,1181,910,0.564802,0.901961,0.03749,0.901961,0.96251,0.071987,0.572829,1.574572,0
46,5,1180,911,0.564323,0.901961,0.03752,0.901961,0.96248,0.072044,0.572362,1.575856,0
46,5,1179,912,0.563845,0.901961,0.037551,0.901961,0.962449,0.0721,0.571895,1.577143,0
46,5,1178,913,0.563367,0.901961,0.037582,0.901961,0.962418,0.072157,0.571429,1.578431,0
46,5,1177,914,0.562889,0.901961,0.037612,0.901961,0.962388,0.072214,0.570962,1.579722,0
46,5,1176,915,0.56241,0.901961,0.037643,0.901961,0.962357,0.07227,0.570495,1.581015,0
46,5,1175,916,0.561932,0.901961,0.037674,0.901961,0.962326,0.072327,0.570028,1.58231,0
46,5,1174,917,0.561454,0.901961,0.037705,0.901961,0.962295,0.072384,0.569561,1.583607,0
46,5,1173,918,0.560976,0.901961,0.037736,0.901961,0.962264,0.072441,0.569094,1.584906,0
46,5,1172,919,0.560497,0.901961,0.037767,0.901961,0.962233,0.072498,0.568627,1.586207,0
46,5,1171,920,0.560019,0.901961,0.037798,0.901961,0.962202,0.072555,0.568161,1.58751,0
46,5,1170,921,0.559541,0.901961,0.037829,0.901961,0.962171,0.072612,0.567694,1.588816,0
46,5,1169,922,0.559063,0.901961,0.03786,0.901961,0.96214,0.07267,0.567227,1.590123,0
46,5,1168,923,0.558584,0.901961,0.037891,0.901961,0.962109,0.072727,0.56676,1.591433,0
46,5,1167,924,0.558106,0.901961,0.037923,0.901961,0.962077,0.072785,0.566293,1.592745,0
46,5,1166,925,0.557628,0.901961,0.037954,0.901961,0.962046,0.072842,0.565826,1.594059,0
46,5,1165,926,0.55715,0.901961,0.037985,0.901961,0.962015,0.0729,0.565359,1.595376,0
46,5,1164,927,0.556671,0.901961,0.038017,0.901961,0.961983,0.072958,0.564893,1.596694,0
46,5,1163,928,0.556193,0.901961,0.038048,0.901961,0.961952,0.073016,0.564426,1.598015,0
46,5,1162,929,0.555715,0.901961,0.038079,0.901961,0.961921,0.073074,0.563959,1.599338,0
46,5,1161,930,0.555237,0.901961,0.038111,0.901961,0.961889,0.073132,0.563492,1.600663,0
46,5,1160,931,0.554758,0.901961,0.038143,0.901961,0.961857,0.07319,0.563025,1.60199,0
46,5,1159,932,0.55428,0.901961,0.038174,0.901961,0.961826,0.073248,0.562558,1.60332,0
46,5,1158,933,0.553802,0.901961,0.038206,0.901961,0.961794,0.073307,0.562092,1.604651,0
46,5,1157,934,0.553324,0.901961,0.038238,0.901961,0.961762,0.073365,0.561625,1.605985,0
46,5,1156,935,0.552846,0.901961,0.03827,0.901961,0.96173,0.073424,0.561158,1.607321,0
46,5,1155,936,0.552367,0.901961,0.038301,0.901961,0.961699,0.073482,0.560691,1.608659,0
46,5,1154,937,0.551889,0.901961,0.038333,0.901961,0.961667,0.073541,0.560224,1.61,0
46,5,1153,938,0.551411,0.901961,0.038365,0.901961,0.961635,0.0736,0.559757,1.611343,0
46,5,1152,939,0.550933,0.901961,0.038397,0.901961,0.961603,0.073659,0.55929,1.612688,0
46,5,1151,940,0.550454,0.901961,0.038429,0.901961,0.961571,0.073718,0.558824,1.614035,0
46,5,1150,941,0.549976,0.901961,0.038462,0.901961,0.961538,0.073777,0.558357,1.615385,0
46,5,1149,942,0.549498,0.901961,0.038494,0.901961,0.961506,0.073836,0.55789,1.616736,0
46,5,1148,943,0.54902,0.901961,0.038526,0.901961,0.961474,0.073896,0.557423,1.61809,0
46,5,1147,944,0.548541,0.901961,0.038558,0.901961,0.961442,0.073955,0.556956,1.619447,0
46,5,1146,945,0.548063,0.901961,0.038591,0.901961,0.961409,0.074014,0.556489,1.620805,0
46,5,1145,946,0.547585,0.901961,0.038623,0.901961,0.961377,0.074074,0.556022,1.622166,0
46,5,1144,947,0.547107,0.901961,0.038655,0.901961,0.961345,0.074134,0.555556,1.623529,0
46,5,1143,948,0.546628,0.901961,0.038688,0.901961,0.961312,0.074194,0.555089,1.624895,0
46,5,1142,949,0.54615,0.901961,0.038721,0.901961,0.961279,0.074253,0.554622,1.626263,0
46,5,1141,950,0.545672,0.901961,0.038753,0.901961,0.961247,0.074313,0.554155,1.627633,0
46,5,1140,951,0.545194,0.901961,0.038786,0.901961,0.961214,0.074373,0.553688,1.629005,0
46,5,1139,952,0.544715,0.901961,0.038819,0.901961,0.961181,0.074434,0.553221,1.63038,0
46,5,1138,953,0.544237,0.901961,0.038851,0.901961,0.961149,0.074494,0.552754,1.631757,0
46,5,1137,954,0.543759,0.901961,0.038884,0.901961,0.961116,0.074554,0.552288,1.633136,0
46,5,1136,955,0.543281,0.901961,0.038917,0.901961,0.961083,0.074615,0.551821,1.634518,0
46,5,1135,956,0.542802,0.901961,0.03895,0.901961,0.96105,0.074675,0.551354,1.635902,0
46,5,1134,957,0.542324,0.901961,0.038983,0.901961,0.961017,0.074736,0.550887,1.637288,0
46,5,1133,958,0.541846,0.901961,0.039016,0.901961,0.960984,0.074797,0.55042,1.638677,0
46,5,1132,959,0.541368,0.901961,0.039049,0.901961,0.960951,0.074858,0.549953,1.640068,0
46,5,1131,960,0.54089,0.901961,0.039082,0.901961,0.960918,0.074919,0.549486,1.641461,0
46,5,1130,961,0.540411,0.901961,0.039116,0.901961,0.960884,0.07498,0.54902,1.642857,0
46,5,1129,962,0.539933,0.901961,0.039149,0.901961,0.960851,0.075041,0.548553,1.644255,0
46,5,1128,963,0.539455,0.901961,0.039182,0.901961,0.960818,0.075102,0.548086,1.645656,0
46,5,1127,964,0.538977,0.901961,0.039216,0.901961,0.960784,0.075163,0.547619,1.647059,0
46,5,1126,965,0.538498,0.901961,0.039249,0.901961,0.960751,0.075225,0.547152,1.648464,0
46,5,1125,966,0.53802,0.901961,0.039283,0.901961,0.960717,0.075286,0.546685,1.649872,0
46,5,1124,967,0.537542,0.901961,0.039316,0.901961,0.960684,0.075348,0.546218,1.651282,0
46,5,1123,968,0.537064,0.901961,0.03935,0.901961,0.96065,0.07541,0.545752,1.652695,0
46,5,1122,969,0.536585,0.901961,0.039384,0.901961,0.960616,0.075472,0.545285,1.65411,0
46,5,1121,970,0.536107,0.901961,0.039417,0.901961,0.960583,0.075534,0.544818,1.655527,0
46,5,1120,971,0.535629,0.901961,0.039451,0.901961,0.960549,0.075596,0.544351,1.656947,0
46,5,1119,972,0.535151,0.901961,0.039485,0.901961,0.960515,0.075658,0.543884,1.658369,0
46,5,1118,973,0.534672,0.901961,0.039519,0.901961,0.960481,0.07572,0.543417,1.659794,0
46,5,1117,974,0.534194,0.901961,0.039553,0.901961,0.960447,0.075783,0.542951,1.661221,0
46,5,1116,975,0.533716,0.901961,0.039587,0.901961,0.960413,0.075845,0.542484,1.662651,0
46,5,1115,976,0.533238,0.901961,0.039621,0.901961,0.960379,0.075908,0.542017,1.664083,0
46,5,1114,977,0.532759,0.901961,0.039655,0.901961,0.960345,0.07597,0.54155,1.665517,0
46,5,1113,978,0.532281,0.901961,0.039689,0.901961,0.960311,0.076033,0.541083,1.666954,0
46,5,1112,979,0.531803,0.901961,0.039724,0.901961,0.960276,0.076096,0.540616,1.668394,0
46,5,1111,980,0.531325,0.901961,0.039758,0.901961,0.960242,0.076159,0.540149,1.669836,0
46,5,1110,981,0.530846,0.901961,0.039792,0.901961,0.960208,0.076222,0.539683,1.67128,0
46,5,1109,982,0.530368,0.901961,0.039827,0.901961,0.960173,0.076285,0.539216,1.672727,0
46,5,1108,983,0.52989,0.901961,0.039861,0.901961,0.960139,0.076349,0.538749,1.674177,0
46,5,1107,984,0.529412,0.901961,0.039896,0.901961,0.960104,0.076412,0.538282,1.675629,0
46,5,1106,985,0.528934,0.901961,0.039931,0.901961,0.960069,0.076475,0.537815,1.677083,0
46,5,1105,986,0.528455,0.901961,0.039965,0.901961,0.960035,0.076539,0.537348,1.67854,0
46,5,1104,987,0.527977,0.901961,0.04,0.901961,0.96,0.076603,0.536881,1.68,0
46,5,1103,988,0.527499,0.901961,0.040035,0.901961,0.959965,0.076667,0.536415,1.681462,0
46,5,1102,989,0.527021,0.901961,0.04007,0.901961,0.95993,0.076731,0.535948,1.682927,0
46,5,1101,990,0.526542,0.901961,0.040105,0.901961,0.959895,0.076795,0.535481,1.684394,0
46,5,1100,991,0.526064,0.901961,0.04014,0.901961,0.95986,0.076859,0.535014,1.685864,0
46,5,1099,992,0.525586,0.901961,0.040175,0.901961,0.959825,0.076923,0.534547,1.687336,0
46,5,1098,993,0.525108,0.901961,0.04021,0.901961,0.95979,0.076987,0.53408,1.688811,0
46,5,1097,994,0.524629,0.901961,0.040245,0.901961,0.959755,0.077052,0.533613,1.690289,0
46,5,1096,995,0.524151,0.901961,0.04028,0.901961,0.95972,0.077117,0.533147,1.691769,0
46,5,1095,996,0.523673,0.901961,0.040316,0.901961,0.959684,0.077181,0.53268,1.693252,0
46,5,1094,997,0.523195,0.901961,0.040351,0.901961,0.959649,0.077246,0.532213,1.694737,0
46,5,1093,998,0.522716,0.901961,0.040386,0.901961,0.959614,0.077311,0.531746,1.696225,0
46,5,1092,999,0.522238,0.901961,0.040422,0.901961,0.959578,0.077376,0.531279,1.697715,0
46,5,1091,1000,0.52176,0.901961,0.040457,0.901961,0.959543,0.077441,0.530812,1.699208,0
46,5,1090,1001,0.521282,0.901961,0.040493,0.901961,0.959507,0.077506,0.530345,1.700704,0
46,5,1089,1002,0.520803,0.901961,0.040529,0.901961,0.959471,0.077572,0.529879,1.702203,0
46,5,1088,1003,0.520325,0.901961,0.040564,0.901961,0.959436,0.077637,0.529412,1.703704,0
46,5,1087,1004,0.519847,0.901961,0.0406,0.901961,0.9594,0.077703,0.528945,1.705207,0
46,5,1086,1005,0.519369,0.901961,0.040636,0.901961,0.959364,0.077768,0.528478,1.706714,0
46,5,1085,1006,0.51889,0.901961,0.040672,0.901961,0.959328,0.077834,0.528011,1.708223,0
46,5,1084,1007,0.518412,0.901961,0.040708,0.901961,0.959292,0.0779,0.527544,1.709735,0
46,5,1083,1008,0.517934,0.901961,0.040744,0.901961,0.959256,0.077966,0.527077,1.711249,0
46,5,1082,1009,0.517456,0.901961,0.04078,0.901961,0.95922,0.078032,0.526611,1.712766,0
46,5,1081,1010,0.516978,0.901961,0.040816,0.901961,0.959184,0.078098,0.526144,1.714286,0
46,5,1080,1011,0.516499,0.901961,0.040853,0.901961,0.959147,0.078165,0.525677,1.715808,0
